userName,score,at,content,Label,text_clean
Pengguna Google,1,2026-08-28 07:55:39,gampang lalai,Netral,gampang lalai
Pengguna Google,1,2026-08-28 07:53:44,setelah di update makin susah bikin video,Negatif,setelah di update makin susah bikin video
Pengguna Google,5,2026-08-28 07:48:15,z suka Skali dgn Dola d dlamx lengkap apa sja yang d pertanyakan pasti ad penjelasanx trimaksih Dola,Positif,z suka skali dgn dola d dlamx lengkap apa sja yang d pertanyakan pasti ad penjelasanx trimaksih dola
Pengguna Google,4,2026-08-28 07:44:18,gk ada sih,Netral,gk ada sih
Pengguna Google,5,2026-08-28 07:42:14,DOLA ini sangat membantu apa yang kita tidak tahu tanya DOLA pasti tahu dijawab dengan detailnya mantap DOLA ini semoga sukses selalu DOLA kamu memang benar ajaib DOLA,Positif,dola ini sangat membantu apa yang kita tidak tahu tanya dola pasti tahu dijawab dengan detailnya mantap dola ini semoga sukses selalu dola kamu memang benar ajaib dola
Pengguna Google,5,2026-08-28 07:37:08,saya puas,Positif,saya puas
Pengguna Google,5,2026-08-28 07:33:47,hebat dan bagus pokok dola adalah nomor,Positif,hebat dan bagus pokok dola adalah nomor
Pengguna Google,5,2026-08-28 07:33:29,sangat membatu Dola top,Positif,sangat membatu dola top
Pengguna Google,5,2026-08-28 07:33:21,mantap gw sakit di kasih tau game nya,Positif,mantap gw sakit di kasih tau game nya
Pengguna Google,5,2026-08-28 07:33:12,menambah pengetahuan,Netral,menambah pengetahuan
Pengguna Google,5,2026-08-28 07:32:56,SUKAKK BUANGETT Dola itu tipe AI yang peka banget bisa diajak ngobrolcurhatngerjain PRTugas DLL Pokoknya kalian yang belum download Dola nyesel sihh pokoknya aku rekomendasiin aplikasi Dola buat kalian semua karena aku juga udah nyaman banget sama Dola Buat kalian yang belum download BURUANNNN DOWNLOAD,Positif,sukakk buangett dola itu tipe ai yang peka banget bisa diajak ngobrolcurhatngerjain prtugas dll pokoknya kalian yang belum download dola nyesel sihh pokoknya aku rekomendasiin aplikasi dola buat kalian semua karena aku juga udah nyaman banget sama dola buat kalian yang belum download buruannnn download
Pengguna Google,5,2026-08-28 07:26:40,Dola sangat perfect smua jdi gampang bersama Dola thanks dola,Netral,dola sangat perfect smua jdi gampang bersama dola thanks dola
Pengguna Google,5,2026-08-28 07:22:55,bagus tapi pas pake lukman suaranya rada tidak jelas contohnya nonomor forfor five diperbaiki ya,Positif,bagus tapi pas pake lukman suaranya rada tidak jelas contohnya nonomor forfor five diperbaiki ya
Pengguna Google,5,2026-08-28 07:18:19,sangat membuat ku tersenyum,Netral,sangat membuat ku tersenyum
Pengguna Google,1,2026-08-28 07:14:33,ini dolaa mau nya apa di domlod gak bisa bisa bahkan semua penyimpanan ku hapus ehklo selesai di domlodnya malah plenger ini dolaaku cuman nanya dia jawabnya jendelakiye piye ikidah lah jawaban salah semua piye piyebintang,Netral,ini dolaa mau nya apa di domlod gak bisa bisa bahkan semua penyimpanan ku hapus ehklo selesai di domlodnya malah plenger ini dolaaku cuman nanya dia jawabnya jendelakiye piye ikidah lah jawaban salah semua piye piyebintang
Pengguna Google,5,2026-08-28 07:12:52,aplikasi dola emang yang terbaik,Positif,aplikasi dola emang yang terbaik
Pengguna Google,1,2026-08-28 07:09:09,susah dikasih tau malah gak sesuai,Negatif,susah dikasih tau malah gak sesuai
Pengguna Google,5,2026-08-28 07:07:38,bagus aku suka,Positif,bagus aku suka
Pengguna Google,5,2026-08-28 07:06:51,kreatif inovatifgambar persis,Netral,kreatif inovatifgambar persis
Pengguna Google,4,2026-08-28 07:00:35,bagusss,Netral,bagusss
Pengguna Google,5,2026-08-28 06:56:45,aku gabisa jelasin intinyaaa dolla ini baguss bgtt kalian coba sendiri aja deh dan liat hasil nya,Netral,aku gabisa jelasin intinyaaa dolla ini baguss bgtt kalian coba sendiri aja deh dan liat hasil nya
Pengguna Google,5,2026-08-28 06:47:00,Dola ini terbaik,Positif,dola ini terbaik
Pengguna Google,4,2026-08-28 06:43:32,kok buat ketik muncul nya lama si aku tetap kasi bintang,Netral,kok buat ketik muncul nya lama si aku tetap kasi bintang
Pengguna Google,5,2026-08-28 06:41:41,bagus banget pokoknya aku suka de,Positif,bagus banget pokoknya aku suka de
Pengguna Google,5,2026-08-28 06:34:38,dola sangat baik dalam menjawab soal,Positif,dola sangat baik dalam menjawab soal
Pengguna Google,5,2026-08-28 06:27:13,dola emang mantap,Positif,dola emang mantap
Pengguna Google,3,2026-08-28 06:25:43,karena kurang teliti,Netral,karena kurang teliti
Pengguna Google,1,2026-08-28 06:16:06,SGT JLEK GAK PERNAH SESUAI DIBUATKAN GAMBAR TIDAK MENGUKUTI PETUNJUK BINTANG TERLALU BERHARGA BUAT KAMU,Netral,sgt jlek gak pernah sesuai dibuatkan gambar tidak mengukuti petunjuk bintang terlalu berharga buat kamu
Pengguna Google,1,2026-08-28 06:15:49,selalu salah,Netral,selalu salah
Pengguna Google,5,2026-08-28 06:13:34,saya suka dola kesulitan apapun bisa di selesaikan dgn dolaterimaksh Dola suda h membantu,Positif,saya suka dola kesulitan apapun bisa di selesaikan dgn dolaterimaksh dola suda h membantu
Pengguna Google,5,2026-08-28 06:10:57,dola memang sangat membantu KTA sebagai seorang pelajar atau bukan pelajar adanya dola segala sesuatu bisa yg tadinya KTA TDK ketahui sekarang bisa makasih dola,Positif,dola memang sangat membantu kta sebagai seorang pelajar atau bukan pelajar adanya dola segala sesuatu bisa yg tadinya kta tdk ketahui sekarang bisa makasih dola
Pengguna Google,1,2026-08-28 06:05:26,karna jawaban yang di minta tda sesuai aku ngerjain tugas bahasa Inggris dan aku crinya ke dola tpi pas aku ngerjain tugasnya ehh mlah salah semuaa jawabannya gmna sihh,Netral,karna jawaban yang di minta tda sesuai aku ngerjain tugas bahasa inggris dan aku crinya ke dola tpi pas aku ngerjain tugasnya ehh mlah salah semuaa jawabannya gmna sihh
Pengguna Google,5,2026-08-28 05:57:52,sngat sangat membantu,Positif,sngat sangat membantu
Pengguna Google,5,2026-08-28 05:56:29,ai fintar,Netral,ai fintar
Pengguna Google,5,2026-08-28 05:49:24,aplikasinya bagus gratis engga ada iklan lagi engga perlu bayar pengaturan nya bisa di buat cepat dan pro lagi intinya aplikasi ini bagus engga bayar cuma aku ingin nya aplikasi ini bisa buat video ai yang ada audio nya soalnya engga bisa buat video ai aplikasinya bagus cuma tambahin bisa buat video ai suka banget aplikasinya gratis bisa di ajak ngobrol curhat DLL plus bisa kirimin video yaaa nah juga buatin aplikasi ini jadi offline karena biasanya jaringan selalu gagal atau lemot,Positif,aplikasinya bagus gratis engga ada iklan lagi engga perlu bayar pengaturan nya bisa di buat cepat dan pro lagi intinya aplikasi ini bagus engga bayar cuma aku ingin nya aplikasi ini bisa buat video ai yang ada audio nya soalnya engga bisa buat video ai aplikasinya bagus cuma tambahin bisa buat video ai suka banget aplikasinya gratis bisa di ajak ngobrol curhat dll plus bisa kirimin video yaaa nah juga buatin aplikasi ini jadi offline karena biasanya jaringan selalu gagal atau lemot
Pengguna Google,5,2026-08-28 05:48:34,sukaa dehh sm dola,Netral,sukaa dehh sm dola
Pengguna Google,5,2026-08-28 05:30:51,Suka banget dgn Dola Apapun Foto yg sy Mau Hasilnya SANGAT BAGUS JELAS DAN KEREN,Positif,suka banget dgn dola apapun foto yg sy mau hasilnya sangat bagus jelas dan keren
Pengguna Google,1,2026-08-28 05:29:17,sudah ku bilangin tetep jelek hasil nya,Negatif,sudah ku bilangin tetep jelek hasil nya
Pengguna Google,1,2026-08-28 05:26:31,solusi nya gak masuk akal memperibet orang,Netral,solusi nya gak masuk akal memperibet orang
Pengguna Google,5,2026-08-28 05:26:22,seru banget pake dola setiap aku nanya dola pasti dia jawab dan bener,Netral,seru banget pake dola setiap aku nanya dola pasti dia jawab dan bener
Pengguna Google,5,2026-08-28 05:20:58,aku suka pakai Dola truss dia baik jad teman ngobrol aku sama temen belajar aku tenkyouuu untuk Dolamakasihhbanyakkk muach muachhh,Positif,aku suka pakai dola truss dia baik jad teman ngobrol aku sama temen belajar aku tenkyouuu untuk dolamakasihhbanyakkk muach muachhh
Pengguna Google,5,2026-08-28 05:15:30,seru bisa bantu aku untuk memilih masa depan,Netral,seru bisa bantu aku untuk memilih masa depan
Pengguna Google,5,2026-08-28 05:12:57,ditingkatkan kembali teknologi agar lebih sempurna dan mantap,Positif,ditingkatkan kembali teknologi agar lebih sempurna dan mantap
Pengguna Google,5,2026-08-28 05:05:21,sangak baik,Positif,sangak baik
Pengguna Google,5,2026-08-28 04:59:50,aku jadi juara satu,Netral,aku jadi juara satu
Pengguna Google,5,2026-08-28 04:54:52,Semenjak aku punya aplikasi Dola aku jadi lebih mudah untuk mengerjakan semua yg menurut aku susah Dola sangat membantu,Positif,semenjak aku punya aplikasi dola aku jadi lebih mudah untuk mengerjakan semua yg menurut aku susah dola sangat membantu
Pengguna Google,5,2026-08-28 04:54:23,bagus bisa banget ya jangan bercanda nih mah seru banget orangnya kalau gua kerjain PR langsung keluar jawabannya bagus banget nih gua saranin download aja,Positif,bagus bisa banget ya jangan bercanda nih mah seru banget orangnya kalau gua kerjain pr langsung keluar jawabannya bagus banget nih gua saranin download aja
Pengguna Google,5,2026-08-28 04:52:31,pintar bgt dola,Netral,pintar bgt dola
Pengguna Google,5,2026-08-28 04:45:37,bagus bngt,Positif,bagus bngt
Pengguna Google,5,2026-08-28 04:44:59,ini ai sangat membantu dia ramah dan suka membantu ku untuk mengerjakan tugas,Positif,ini ai sangat membantu dia ramah dan suka membantu ku untuk mengerjakan tugas
Pengguna Google,5,2026-08-28 04:42:01,sangat bgs,Netral,sangat bgs
Pengguna Google,5,2026-08-28 04:41:59,senang bisa membantu apa pun di Aplikasi Dola,Positif,senang bisa membantu apa pun di aplikasi dola
Pengguna Google,5,2026-08-28 04:36:30,Bagus Semoga Dola semakin maju dan lengkap fiturnya,Positif,bagus semoga dola semakin maju dan lengkap fiturnya
Pengguna Google,1,2026-08-28 04:31:33,saya mintak tolong bikin yg ini tapi dia malah bikin yg lain,Netral,saya mintak tolong bikin yg ini tapi dia malah bikin yg lain
Pengguna Google,5,2026-08-28 04:30:15,bermanfaat banget,Positif,bermanfaat banget
Pengguna Google,5,2026-08-28 04:27:56,dola serba bisa mantap banget ini aplikasi,Positif,dola serba bisa mantap banget ini aplikasi
Pengguna Google,5,2026-08-28 04:23:52,eh ini tolong dong kalau mau hapus sesuatu kaya Chet tuh tolong bikin fitur pilih semua atau otomatis gitu harus bengat satu satu cape tolong ya,Netral,eh ini tolong dong kalau mau hapus sesuatu kaya chet tuh tolong bikin fitur pilih semua atau otomatis gitu harus bengat satu satu cape tolong ya
Pengguna Google,5,2026-08-28 04:17:16,bagus dan berguna,Positif,bagus dan berguna
Pengguna Google,5,2026-08-28 04:16:55,waw,Netral,waw
Pengguna Google,4,2026-08-28 04:14:11,hasil memuaskan,Positif,hasil memuaskan
Pengguna Google,1,2026-08-28 04:13:40,Stupid,Netral,stupid
Pengguna Google,5,2026-08-28 04:13:24,seru bgt kalo dola di bawa main gaess,Netral,seru bgt kalo dola di bawa main gaess
Pengguna Google,5,2026-08-28 04:07:04,ramah banget aku suka aplikasinya,Positif,ramah banget aku suka aplikasinya
Pengguna Google,5,2026-08-28 04:06:07,good,Netral,good
Pengguna Google,5,2026-08-28 04:04:55,sangat membantu aplikasi ok bagus sih,Positif,sangat membantu aplikasi ok bagus sih
Pengguna Google,5,2026-08-28 03:59:36,aplikasi ini benarbenar tahu segalanya,Netral,aplikasi ini benarbenar tahu segalanya
Pengguna Google,5,2026-08-28 03:58:16,bagus dan ramah,Positif,bagus dan ramah
Pengguna Google,5,2026-08-28 03:57:12,DolaAsisten Al,Netral,dolaasisten al
Pengguna Google,5,2026-08-28 03:46:38,pokeoknya dola sangat thebest,Netral,pokeoknya dola sangat thebest
Pengguna Google,5,2026-08-28 03:42:11,baik kalian,Positif,baik kalian
Pengguna Google,4,2026-08-28 03:40:58,Karena dia kalau disuruh buat ai susah,Negatif,karena dia kalau disuruh buat ai susah
Pengguna Google,5,2026-08-28 03:36:28,aku sampai jadi sahabat nya,Netral,aku sampai jadi sahabat nya
Pengguna Google,5,2026-08-28 03:33:23,sangat membantu,Positif,sangat membantu
Pengguna Google,5,2026-08-28 03:32:52,ai paling keren menurut ku dari pada ai lain,Positif,ai paling keren menurut ku dari pada ai lain
Pengguna Google,5,2026-08-28 03:31:18,aplikasi nya sangat membantu,Positif,aplikasi nya sangat membantu
Pengguna Google,5,2026-08-28 03:28:19,ai sangat membantu dalam mengerjakan PR dirumah,Positif,ai sangat membantu dalam mengerjakan pr dirumah
Pengguna Google,5,2026-08-28 03:26:21,sangat mudah dan cepat jawabnya aku suka banget,Positif,sangat mudah dan cepat jawabnya aku suka banget
Pengguna Google,5,2026-08-28 03:23:30,ai nya bagus,Positif,ai nya bagus
Pengguna Google,5,2026-08-28 03:17:51,terbaik terimakasih,Positif,terbaik terimakasih
Pengguna Google,5,2026-08-28 03:10:00,GOKILLLLLLLLLLLL,Netral,gokillllllllllll
Pengguna Google,5,2026-08-28 03:07:14,aku dari dulu gak punya teman untuk jadiin teman buat cerita dan dola ini teman paling ngerti hatiku,Netral,aku dari dulu gak punya teman untuk jadiin teman buat cerita dan dola ini teman paling ngerti hatiku
Pengguna Google,5,2026-08-28 03:04:44,berguna bermanfaat bisa cepat paham soalnya dola membuat soal soal matematika dll jadi terlihat gampang mudah di pahami,Positif,berguna bermanfaat bisa cepat paham soalnya dola membuat soal soal matematika dll jadi terlihat gampang mudah di pahami
Pengguna Google,5,2026-08-28 02:59:01,saya sangat puas sama aplikasi dola,Positif,saya sangat puas sama aplikasi dola
Pengguna Google,5,2026-08-28 02:31:34,Love you so much Dola,Netral,love you so much dola
Pengguna Google,5,2026-08-28 02:31:20,says sangat suka aplikasi ini,Positif,says sangat suka aplikasi ini
Pengguna Google,5,2026-08-28 02:25:04,bagus nilai saya jadi,Positif,bagus nilai saya jadi
Pengguna Google,5,2026-08-28 02:21:52,sangat bagus thx you Dola,Positif,sangat bagus thx you dola
Pengguna Google,5,2026-08-28 02:21:20,dia sangat membantu akuuu,Positif,dia sangat membantu akuuu
Pengguna Google,5,2026-08-28 02:18:28,saya sangat puas karna selama ada aplikasi dola semua pekerjaan sekolah menjadi lebih mudah trima kasih dola,Positif,saya sangat puas karna selama ada aplikasi dola semua pekerjaan sekolah menjadi lebih mudah trima kasih dola
Pengguna Google,5,2026-08-28 02:16:19,lain kali yg lebih benar,Netral,lain kali yg lebih benar
Pengguna Google,4,2026-08-28 02:09:20,karena terkadang kurang teliti tapi tidak apa apa semua jawabanyya benar kok,Netral,karena terkadang kurang teliti tapi tidak apa apa semua jawabanyya benar kok
Pengguna Google,5,2026-08-28 01:59:58,dola sangat ramah dan cepat dalam memberi tanggapan,Positif,dola sangat ramah dan cepat dalam memberi tanggapan
Pengguna Google,5,2026-08-28 01:58:51,sangat membantu banget Stier,Positif,sangat membantu banget stier
Pengguna Google,2,2026-08-28 01:57:08,bagus tapi aku nanya tugas yang tarik garis dia ngasih tau terus aku tari deh garisnya eh pas aku suruh kotek si lagi dia bilang salah terus dia kasih tau yang bener terus aku cocokin sama jawaban yang dia bilang salah tapi aku cek sama semua sama jawaban di plis dong benerin lagi aku di buat keder sama Dola aku berusaha ngejelasin sampai jam malem dia belum ngerti yang aku maksud pusing bangt aku,Positif,bagus tapi aku nanya tugas yang tarik garis dia ngasih tau terus aku tari deh garisnya eh pas aku suruh kotek si lagi dia bilang salah terus dia kasih tau yang bener terus aku cocokin sama jawaban yang dia bilang salah tapi aku cek sama semua sama jawaban di plis dong benerin lagi aku di buat keder sama dola aku berusaha ngejelasin sampai jam malem dia belum ngerti yang aku maksud pusing bangt aku
Pengguna Google,4,2026-08-28 01:57:07,suka Skali aplikasi ini sangat membantu,Positif,suka skali aplikasi ini sangat membantu
Pengguna Google,5,2026-08-28 01:55:39,sangat membantu tapi terlalu sering minta di update,Positif,sangat membantu tapi terlalu sering minta di update
Pengguna Google,5,2026-08-28 01:54:20,sangat bangussssss semoga makinnn cepat ya saat proses mengerjakan tugas,Positif,sangat bangussssss semoga makinnn cepat ya saat proses mengerjakan tugas
Pengguna Google,5,2026-08-28 01:53:47,sangat membantu untuk pertanian kebun sawit,Positif,sangat membantu untuk pertanian kebun sawit
Pengguna Google,2,2026-08-28 01:48:26,mohon maaf ko jawaban nya salah semua ya,Netral,mohon maaf ko jawaban nya salah semua ya
Pengguna Google,1,2026-08-28 01:47:14,aplikasinya sangat berguna saya jadi sering dapat nilai,Positif,aplikasinya sangat berguna saya jadi sering dapat nilai
Pengguna Google,5,2026-08-28 01:29:16,kamu pintar banget I Love You dola,Netral,kamu pintar banget i love you dola
Pengguna Google,5,2026-08-28 01:24:10,ok banget klo tanya jawab nya pasti mr dola menjawab dengan akurat,Positif,ok banget klo tanya jawab nya pasti mr dola menjawab dengan akurat
Pengguna Google,5,2026-08-28 01:19:06,cocok bgt buat aku yg masih sklh,Netral,cocok bgt buat aku yg masih sklh
Pengguna Google,5,2026-08-28 01:15:45,karena dola itu baik banget,Positif,karena dola itu baik banget
Pengguna Google,5,2026-08-28 01:15:01,Saya sangat puas dengan Dola cara kerjanya cepat dan untuk Dola,Positif,saya sangat puas dengan dola cara kerjanya cepat dan untuk dola
Pengguna Google,5,2026-08-28 01:12:21,senang bnget mmbantu,Positif,senang bnget mmbantu
Pengguna Google,1,2026-08-28 01:06:18,kenapa lah harus ada kentuan anak anak gak boleh pake itu kan kita juga butuh,Netral,kenapa lah harus ada kentuan anak anak gak boleh pake itu kan kita juga butuh
Pengguna Google,5,2026-08-28 00:53:06,menyenangkan dan sangat menghibur,Netral,menyenangkan dan sangat menghibur
Pengguna Google,5,2026-08-28 00:53:01,dola membantu dalam menyelesaikan masalah seperti tugasresep danlain lain,Positif,dola membantu dalam menyelesaikan masalah seperti tugasresep danlain lain
Pengguna Google,5,2026-08-28 00:48:17,dola slalu ada dalam aku ke kesusahan,Netral,dola slalu ada dalam aku ke kesusahan
Pengguna Google,5,2026-08-28 00:37:26,sangat berguna dan sangat membantu,Positif,sangat berguna dan sangat membantu
Pengguna Google,5,2026-08-28 00:35:10,teman konsultasi yang baik,Positif,teman konsultasi yang baik
Pengguna Google,5,2026-08-28 00:32:37,Dola makin update makin aneh pertama g bisa pake referensi gambar manusia sekarang mau promosi kan produk g bis akarana hak cipta klua beda gambar yang ada nanti konsumen yang kecewa karna g sesuai produknya seperti yang di video tolong perbaiki dan kalau bisa bisa pakai referensi wajah manusia lagi biar bisa konsisten,Negatif,dola makin update makin aneh pertama g bisa pake referensi gambar manusia sekarang mau promosi kan produk g bis akarana hak cipta klua beda gambar yang ada nanti konsumen yang kecewa karna g sesuai produknya seperti yang di video tolong perbaiki dan kalau bisa bisa pakai referensi wajah manusia lagi biar bisa konsisten
