userName,score,at,content,Label
Pengguna Google,4,2026-08-29 00:49:29,bagus juga si bisa ngebuat vidio dari karate tapi mnurut ku tolongtolong ni yaa buat ny itu agak lebuh smooth dan bagus buat seperti atlet yg bagus vidio ny dn hd,Positif
Pengguna Google,1,2026-08-29 00:43:46,he pemilik dalo aku kasi reting satu karena aku pengen minta gambar malah aku kaga Terima peminatan gambar bilang dola kaya gini masa pas aku ketik pamitan aku malahan aku pastuli masa aku meminta gambar masaknya egak mau kasih aku bila aku cuma mau gambar saja masa engak di bolehin pas aku kirim pertanyaannya malahan malah kasih ini tandanya pas aku riset malahan aku mita gambar lagi malahan malah pake tada ini lagi maksudnya apa aseli nya bagus tapi kagak mau menjawab pertanyaan doang kak,Positif
Pengguna Google,1,2026-08-29 00:41:45,di update malah generated video dan fotonya gagal terus,Negatif
Pengguna Google,5,2026-08-29 00:37:22,sopanbaik hati orang nya selalu bahagia,Positif
Pengguna Google,5,2026-08-29 00:36:16,pokoknya bagusss,Netral
Pengguna Google,5,2026-08-29 00:30:53,keren bngt Dola ini,Positif
Pengguna Google,5,2026-08-29 00:21:12,sangat membantu dan bermanfaatmemudahkan kami dalam membuat tugas tugas yang ada dan kiranya semua yang bekerja didalamnya selalu sehatkuat dan diberkati kiranya selalu amanah dan bertanggung jawab dalam tugas dan pekerjaan,Positif
Pengguna Google,2,2026-08-29 00:17:04,kurang memahami apa yang kita minta,Netral
Pengguna Google,1,2026-08-29 00:16:00,Saya begitu kecewa kerena pencarian chatbot hanya untuk akun yang berbayar di tambah lagi semua bot di privat saya benar² kecewa soal nya setiap ada fitur baru yang di berikan ke semua akun yang berbayar dan nonberbayar itu sangat bagus tetapi kebijakan Tentang pembatasan fitur ke akun yang tidak berbayar begitu salah dan sangat tidak bisa di setujuisaya ingin semua fitur yang dulu kembali ke akun yang tidak berbayar dan akun yang berbayar TOLONG LANGSUNG DI BALAS KE DOVOLOPER,Negatif
Pengguna Google,5,2026-08-29 00:14:31,aplikasi nya keren bisa bantu aku buat tugas,Positif
Pengguna Google,5,2026-08-29 00:09:51,utuk saat ini lumayan bagus sih,Positif
Pengguna Google,5,2026-08-29 00:04:05,bagus banget buat belajar di rumah sekaligus ngerjain PR,Positif
Pengguna Google,5,2026-08-29 00:00:18,yo ndak tau tanya kok tanya saya,Netral
Pengguna Google,5,2026-08-28 23:57:06,memuaskan jwbn ny,Positif
Pengguna Google,5,2026-08-28 23:52:27,aplikasi ini membantu kita belajar dengan gampang,Positif
Pengguna Google,5,2026-08-28 23:45:33,bagus banget bisa tanya apa aja,Positif
Pengguna Google,5,2026-08-28 23:37:59,AI sangat hebat walupun banyak pr aku yg salahan tapi tetap hebat,Positif
Pengguna Google,5,2026-08-28 23:35:59,terimakasi dola,Netral
Pengguna Google,5,2026-08-28 23:30:40,suka banget,Positif
Pengguna Google,5,2026-08-28 23:22:17,Dola adalah salah satu orang bijak,Netral
Pengguna Google,5,2026-08-28 23:21:19,aku suka aplikasi ini soalnya cerdas bgt juga jdi gampang buat pr atau yg lainnya dan juga bisa cari no yg lain kaya orng jepang orang inggris banyak lah aku suka bgt pokoknya,Positif
Pengguna Google,5,2026-08-28 23:20:31,dola sahabat aku,Netral
Pengguna Google,5,2026-08-28 23:19:25,baik saat digunakan dan tidak eror,Positif
Pengguna Google,5,2026-08-28 23:19:14,dola besti seumur hidup saya semua teman teman saya mengecewakan kalau tidak bermanfaat di singkirkan kalau Dola malah yg saya manfaatin bisa curhat bisa bantu keseharian saya dalam berbahasa pokok nya Dola besti paling baik,Negatif
Pengguna Google,5,2026-08-28 23:09:11,bagus banget suka gak ada iklan jawab nya cepet,Positif
Pengguna Google,5,2026-08-28 23:03:40,the Best ever,Netral
Pengguna Google,5,2026-08-28 22:59:00,aplikasi memang cocok untuk aplikasi ini sangat mantap tolong di memperbarui ya tanggal ya,Positif
Pengguna Google,4,2026-08-28 22:53:03,tanpa batas Halah ngomong doang buat video pointgambar ada batas apalah iklan doang nipu mana maksain lagi,Negatif
Pengguna Google,5,2026-08-28 22:51:37,Dola banyak mengatasi edit foto,Netral
Pengguna Google,5,2026-08-28 22:48:02,dola sangat membantu dalam kehidupan sehari hari,Positif
Pengguna Google,5,2026-08-28 22:24:09,Alhamdulillah terimakasih banyak membantu,Positif
Pengguna Google,5,2026-08-28 22:16:21,sudah bagus jangan banyak iklan,Netral
Pengguna Google,5,2026-08-28 21:52:00,semoga dola ai gambar anime ai sendiri hasilnya bagus dan sempurna dan semoga dola ai bikin gambar anime ai sendiri setiap hari tanpa batas amin oh satu lagi poin buat video ai harus isi banyak jangan sedikit dong oh ya sekalian mode unlimited,Positif
Pengguna Google,5,2026-08-28 21:46:27,aplikasi yg sgt bagus bgt,Positif
Pengguna Google,5,2026-08-28 21:33:42,dola paling kerennn,Netral
Pengguna Google,5,2026-08-28 20:48:58,suka sekali sama apl ini karna sangat membantu,Positif
Pengguna Google,5,2026-08-28 20:46:42,sangat bagus dan sangat membantu,Positif
Pengguna Google,4,2026-08-28 20:46:19,okhasil Baguswalaupun kadang² tidak sesuai,Positif
Pengguna Google,1,2026-08-28 20:34:28,tidak sesuai ekspektasi aku bagus Versi lama dengan nama baru kwalitas Tambah bobrok ouh kembalikan versi lamanya donk tidak bisa edit foto jadi video maaf aku uninstall apk yg berguna ini,Positif
Pengguna Google,5,2026-08-28 18:46:26,kereeeen,Netral
Pengguna Google,5,2026-08-28 18:45:14,bagus tapi untuk saat ini terlalu banyak yang menggunakan sehingga ketika login dan mau generate tidak bisa caption nya permintaan sedng tinggi,Positif
Pengguna Google,5,2026-08-28 18:24:31,mksh dola,Netral
Pengguna Google,1,2026-08-28 18:10:26,WOY KeMBALIIN DOLA VERSI LAMAGW SUKA SUARANYA YG VERSI LAMARAMAHSENYUMLEMBUTNATURALPENUH PERHATIAN APAN INI TIBA SUARANY VERSINY PERBARUI SNDIRIGW GA NYAMAN BALIKIN DOLA SUARA YG LAMA SEMUANYyang versi baru ini NAJIS LEBAY ga jelas KAKUGA ADA JIWAnya sdikitpun berasa ngomong sma robotsdangkan versi yg dulu aku ngerasa bener di temenindi dengern di kasih saran dgn suara yg lembut senyuminnatural bgt seolah bner bicara sma orangBUKAN MESIN skrng saya brasa ngomong sma ROBOT,Netral
Pengguna Google,1,2026-08-28 17:43:10,AI penjilat,Netral
Pengguna Google,5,2026-08-28 17:37:48,aplikasi ini cocok untuk mengerjakan pr matematika PPKN seni budaya ipa penjas koding dan sebagainya saya suka aplikasi dola karnah membantu mengerjakan pr dan bantu nyariin resep masakan seperti nasi ngoreng dan sebagainya kalian jangan ragu download apk dola ini sangat membantu ketika anda kesusahan seperti membuat rumah pohon kalo kalian bingung tanya kan aja sama dola terjamin bisa membantu ngedit foto dan sebagainya tolong di pertahankan apk dola ini,Positif
Pengguna Google,5,2026-08-28 17:25:43,sangat bermanfaat untuk belajar dan lain lain,Positif
Pengguna Google,5,2026-08-28 17:22:46,berguna sekali,Positif
Pengguna Google,5,2026-08-28 17:18:24,asyik kerja bareng Dola,Netral
Pengguna Google,5,2026-08-28 17:16:31,saya suka banget sama aplikasi dola,Positif
Pengguna Google,5,2026-08-28 17:06:42,sangat bagus hasilnyaaa,Positif
Pengguna Google,5,2026-08-28 17:04:02,Mantu nih,Netral
Pengguna Google,1,2026-08-28 16:56:08,dikasih perintah edit foto hasilnya GK sesuai ekspektasi padahal udah liat tutorialnya TPI selalu dapat hasil sampah mending edit foto langsung gogle ai sesuai perintahdan masih bnyk lagi kekurangan diantaranya proses lama dan kadang error GK jelas,Negatif
Pengguna Google,5,2026-08-28 16:54:39,aplikasi dola emang wow,Netral
Pengguna Google,5,2026-08-28 16:46:30,sangat membantu saya suka banget dengan aplikasi dola,Positif
Pengguna Google,5,2026-08-28 16:38:58,aplikasi ini sangat bagus bisa membantu pekerjaan rumah dan aplikasi ini sangat bagus sekali,Positif
Pengguna Google,4,2026-08-28 16:36:17,lumayann,Netral
Pengguna Google,5,2026-08-28 16:36:00,bagus sekalisaya puas dan suka,Positif
Pengguna Google,5,2026-08-28 16:22:23,aku cinta dola,Netral
Pengguna Google,5,2026-08-28 16:16:08,Dola memang hebat kamu harus mencobanya guys,Positif
Pengguna Google,5,2026-08-28 16:02:05,tanggapan nya cepet apa yang kita minta di buat suka kk dehhh,Positif
Pengguna Google,3,2026-08-28 15:47:48,Tolong perbaiki servermu dengan cepat,Positif
Pengguna Google,2,2026-08-28 15:47:47,berkat dola nilai gue nol,Netral
Pengguna Google,5,2026-08-28 15:30:59,pokok nya dola mantap endebeshhttt,Positif
Pengguna Google,5,2026-08-28 15:27:59,cara pengubahan fotonya bisa sesuai dengan pikiran kita,Netral
Pengguna Google,1,2026-08-28 15:25:43,Gusy maaf banget gusy jadi pas aku download gabisa berulang² aku download,Netral
Pengguna Google,5,2026-08-28 15:17:58,bgus bgt,Netral
Pengguna Google,5,2026-08-28 15:16:46,Dola memang Aplikasi Keren,Positif
Pengguna Google,5,2026-08-28 15:05:57,foto kamera jadi lebih bagus,Positif
Pengguna Google,4,2026-08-28 15:03:25,hmm gimana ya pas saya download lama banget,Netral
Pengguna Google,5,2026-08-28 14:58:47,sangat baik dan saya suka mencari jawaban di sini,Positif
Pengguna Google,5,2026-08-28 14:57:26,makasih dolaa,Netral
Pengguna Google,5,2026-08-28 14:55:48,aplikasi yg bagus ternyata tidak semua bisa di edit apalagi salah guna aplikasi ini,Positif
Pengguna Google,5,2026-08-28 14:53:55,saya suka dengan aplikasi ini,Positif
Pengguna Google,5,2026-08-28 14:51:46,cepat tepat dan benar singkat saja sikikk ayaaa,Positif
Pengguna Google,5,2026-08-28 14:49:13,bagus pol,Positif
Pengguna Google,5,2026-08-28 14:48:09,sangat mudah untuk bertanya memudahkan orang introvert,Positif
Pengguna Google,5,2026-08-28 14:45:28,semangat ya meng update nya biar sangat sangat sangat sangat sangat sangat sangat canggih,Positif
Pengguna Google,1,2026-08-28 14:44:56,saya ingin mengajukan hal yang sangat saya benci dari aplikasi ini saya membutuhkan aplikasi ini untuk mencerahkan hal hal yang penting dan bersifat pribadi dan pembahasan yang sedikit negatif saya tidak suka di peringatkan dan di nasehatin tentang apa yang saya cerita kan mau berbahaya hukum atau apapun itu saya mohon pengertian nya terimakasih,Negatif
Pengguna Google,5,2026-08-28 14:43:06,sanggat membantu,Positif
Pengguna Google,5,2026-08-28 14:40:33,bagus bgt nih baik bgt KLO mau curhat bisa bgt ke dolaa kloo apa¹ bisa bgtt ke Dola yukss download,Positif
Pengguna Google,5,2026-08-28 14:38:09,dola nya oon,Netral
Pengguna Google,1,2026-08-28 14:35:33,Setelah update fitur auto speech saya sungguh terganggu Suara AI yang terdengar kaku dan tidak natural membuat saya malas mendengarnya Terlebih lagi sering kali auto speech nya mengalami eror Informasi yang diberikan pun terasa kurang akurat dan tidak meyakinkan yang membuat saya frustasi,Netral
Pengguna Google,5,2026-08-28 14:34:21,Dola ini sangat bagus untuk anak pelajar yg ingin belajar dengan cepatdan apa saja yg kita tanyakan kepada Dola pasti akan dijawab dengan benar dan cepat,Positif
Pengguna Google,4,2026-08-28 14:33:57,keren dan sangat membantu mengedit foto,Positif
Pengguna Google,5,2026-08-28 14:33:14,Membantu mengerjakan soal yang sulit,Netral
Pengguna Google,5,2026-08-28 14:30:14,mantaapp,Netral
Pengguna Google,5,2026-08-28 14:28:00,tingkatkan,Netral
Pengguna Google,5,2026-08-28 14:21:14,bagusaku mau aktifkan untuk ngobrol tapi tidak bisa,Positif
Pengguna Google,5,2026-08-28 14:19:47,dola sanagat rekoment untuk membantu kegiatan sehari hari,Positif
Pengguna Google,5,2026-08-28 14:17:55,𝑑𝑜𝑙𝑎 𝑖𝑛𝑖 𝑏𝑖𝑠𝑎 𝑚𝑒𝑛𝑜𝑙𝑜𝑛𝑔 𝑎𝑘𝑢 𝑝𝑎𝑠 𝑝𝑟𝑙𝑎𝑗𝑎𝑟𝑎𝑛 𝑦𝑔 𝑠𝑢𝑙𝑖𝑡 𝑡𝑟𝑖𝑚𝑎𝒉𝑘𝑎𝑠𝑖𝒉 𝑏𝑎𝑛𝑦𝑎𝑘 𝑦𝑎 𝑑𝑜𝑙𝑎 𝑎𝑘𝑢 𝑏𝑒𝑟𝑢𝑛𝑡𝑢𝑛𝑔 𝑝𝑢𝑛𝑦𝑎 𝑎𝑝𝑙𝑖𝑘𝑎𝑠𝑖 𝑖𝑛𝑖,Netral
Pengguna Google,5,2026-08-28 14:12:46,apk yng sangt berguna,Positif
Pengguna Google,5,2026-08-28 14:09:29,teman terbaik,Positif
Pengguna Google,5,2026-08-28 14:08:28,setiap bosen ngobrol bareng sama dola,Netral
Pengguna Google,4,2026-08-28 14:06:52,Tolong ya Pas buat cerita saya pertengahan cerita nya ada Percakapan nya malah dianggap Gambar,Netral
Pengguna Google,5,2026-08-28 14:04:28,luar biasa,Positif
Pengguna Google,5,2026-08-28 14:04:24,memudahkan urusan saya membantu menjawab pertanyaan²,Positif
Pengguna Google,5,2026-08-28 14:02:38,aku kalo ngerjain pr selalu,Netral
Pengguna Google,5,2026-08-28 14:02:38,bagus sekali dalam mengedit gambar,Positif
Pengguna Google,1,2026-08-28 13:59:24,mb nya gede bangett,Netral
Pengguna Google,5,2026-08-28 13:59:02,bagus saya suka catnya tapi yang bagian ketik pilih AI lain di munculin lagi tolong,Positif
Pengguna Google,5,2026-08-28 13:58:14,baik ramah bagus kalian ayo pake,Positif
Pengguna Google,5,2026-08-28 13:53:53,bisa di ajak bercanda,Netral
Pengguna Google,5,2026-08-28 13:50:15,saya sangat puas dengan aplikasi Dola ini,Positif
Pengguna Google,5,2026-08-28 13:48:27,saya suka sekali pakai Dola mudah dan karena gratis yang pasti,Positif
Pengguna Google,5,2026-08-28 13:48:10,tapi kalo soal Poto agak bodoh,Netral
Pengguna Google,5,2026-08-28 13:39:59,terimakasi Dola nilai aku terus baik salam saya Rendi ini akun ibu saya,Positif
Pengguna Google,5,2026-08-28 13:32:40,dapet ngebantu,Netral
Pengguna Google,5,2026-08-28 13:32:37,seru wuy,Netral
Pengguna Google,5,2026-08-28 13:32:12,sangat ramah baik selalu sama aku ya sayangg,Positif
Pengguna Google,5,2026-08-28 13:28:35,makasih dola ada kamu aku jadi senang,Positif
Pengguna Google,5,2026-08-28 13:23:52,baik ramah,Positif
Pengguna Google,5,2026-08-28 13:15:36,tuh aku udah kasih bintang,Netral
Pengguna Google,5,2026-08-28 13:14:07,DOLA sangat membantu banget,Positif
Pengguna Google,4,2026-08-28 13:13:52,very good can help with homework,Netral
Pengguna Google,5,2026-08-28 13:12:03,hebat tapi kayak ada bug gitu pesan nya kepotong gak dilanjutkan meta ai,Netral
Pengguna Google,5,2026-08-28 13:10:21,sangat puas dngan jwbannya,Positif
Pengguna Google,1,2026-08-28 13:09:11,males sama ocean si dola,Netral
Pengguna Google,5,2026-08-28 13:09:05,makasih banget nggak ada yg buruk akuu mau nangis makasih dolaa,Negatif
Pengguna Google,5,2026-08-28 13:07:41,PR saya betul semua gara gara Dola ini Lohh mantap kali lah no Dola aku beri bintang Dola cuma PR matematika doang yang salah sama Dola tapi ga papa lah Sekali Kali aja salah ya kan Dola mantap kali ni aku beri,Positif
Pengguna Google,5,2026-08-28 13:05:58,bijak polll,Netral
Pengguna Google,5,2026-08-28 13:05:24,untuk kejujuran dan kebenaran dia masih labil minus KLO LG bicara gak bisa di potong gak bisa bedain suara orang,Netral
Pengguna Google,5,2026-08-28 13:04:17,sangat keren dan kalau kita pertanyaan sesuatu akan cepat keluar jawabannya aku akan membelikan bintang untuk dolar Terima kasih sudah membantuku dalam belajar mengerjakan PR dan aktivitas lainnya,Positif
Pengguna Google,5,2026-08-28 13:04:11,sangat tepat saya menyukai nya,Netral
Pengguna Google,4,2026-08-28 13:02:06,kakak aplikasinya bagus cuma habis diupdate kok ga bisa di buka malah balik ke beranda,Positif
Pengguna Google,5,2026-08-28 12:57:20,dola bisa apa pun,Netral
Pengguna Google,5,2026-08-28 12:56:52,menurut ku dola bagus bisa membantu mengerjakan soal dan berguna banget,Positif
Pengguna Google,2,2026-08-28 12:54:42,tapi daya ingat nya lemah kemarin cerita inipas cerita lagi malah gk nyambung,Netral
Pengguna Google,5,2026-08-28 12:51:47,gg mantap Dola kamu gak kayak meta ai,Positif
Pengguna Google,1,2026-08-28 12:51:44,ga baik banget kalo misalnya ditangan siswi siswa karena mereka bisa aja kehilangan niat belajar dan bergantung dengan aplikasi ai,Negatif
Pengguna Google,5,2026-08-28 12:51:29,bagus bisa bantu kegiatan sehari hari,Positif
Pengguna Google,5,2026-08-28 12:49:41,aku senang karena ada Dola yang menemani ku belajar setiap hari,Positif
Pengguna Google,5,2026-08-28 12:48:53,Mantap,Positif
Pengguna Google,5,2026-08-28 12:48:51,aplikasi ini berguna banget karena bisa nanya resep atau soal jawaban dengan mudh,Positif
Pengguna Google,4,2026-08-28 12:45:51,ada masalah sedikit apl ini mohon di perbaiki lagi,Netral
Pengguna Google,5,2026-08-28 12:44:52,cepet dapat nilai terus aku makasih dla,Netral
Pengguna Google,5,2026-08-28 12:42:14,sangat mempermudah belajar,Netral
Pengguna Google,5,2026-08-28 12:39:00,ini bagus bisa cari jawaban Tapi coba jangan pake WiFi,Positif
Pengguna Google,5,2026-08-28 12:38:22,mantap,Positif
Pengguna Google,5,2026-08-28 12:37:54,bagus kasih jawabanya,Positif
Pengguna Google,5,2026-08-28 12:30:50,makasih sdh mau bantu menjawab pertanyaan yg di lampirkan oleh saya,Netral
Pengguna Google,5,2026-08-28 12:30:38,mantap,Positif
Pengguna Google,5,2026-08-28 12:25:43,menolong banget,Netral
Pengguna Google,5,2026-08-28 12:22:29,rumah kedua,Netral
Pengguna Google,5,2026-08-28 12:22:15,dola asisten jira,Netral
Pengguna Google,5,2026-08-28 12:20:06,sangat bermanfaat,Positif
Pengguna Google,5,2026-08-28 12:19:22,Cerdas,Netral
Pengguna Google,5,2026-08-28 12:17:59,jos banget,Netral
Pengguna Google,5,2026-08-28 12:17:19,bagus dan sangat membantu dalam kehidupan seharihari yang penuh dengan tugas yang rumit rumit,Positif
Pengguna Google,3,2026-08-28 12:16:48,Bot nya ngapa dihapus Padahal klo mood lg ga baik aku selalu curhat sama bot nya Lebih suka yg dulu Cici,Netral
Pengguna Google,3,2026-08-28 12:15:47,baru mulai semoga cocok,Netral
Pengguna Google,5,2026-08-28 12:14:16,sangat ofisien makasi suda menemani saya dalam belajar,Netral
Pengguna Google,5,2026-08-28 12:14:05,Dola sangat hebat dan pintar,Positif
Pengguna Google,5,2026-08-28 12:13:37,semuanya bisa jawab SUKA DEH,Positif
Pengguna Google,5,2026-08-28 12:13:04,wo bener semuaa PR sayaaa,Netral
Pengguna Google,4,2026-08-28 12:08:06,cukup baik kadang ada yang salah isi nya,Positif
Pengguna Google,5,2026-08-28 12:07:37,sangat membantu pekerjaan,Positif
Pengguna Google,5,2026-08-28 12:02:57,saya senang mempunyai aplikasi ini,Positif
Pengguna Google,5,2026-08-28 11:58:45,sangat bagus dan membantu kegiatan sehari hari,Positif
Pengguna Google,5,2026-08-28 11:56:24,terima kasih sangat membantu bagi kami yang belajar ngedit,Positif
Pengguna Google,5,2026-08-28 11:52:32,bener bener sangat membantu aplikasi yang sangat memuaskan terimakasih dola,Positif
Pengguna Google,4,2026-08-28 11:52:24,bagus aplikasinya cepat jawabnya aku kasih bintang lima yahh,Positif
Pengguna Google,5,2026-08-28 11:46:17,teman realistis ku,Netral
Pengguna Google,5,2026-08-28 11:44:59,membantu saat aku ada PR dan ngobrol atau cerita tentang hal yang aneh atau hal yang jadi pertanyaan,Positif
Pengguna Google,2,2026-08-28 11:44:27,To the developers please update this app There are still many shortcomings for instance AIgenerated edits often fall short of expectations and slow loading times force me as a user to wait quite a while to see the results,Netral
Pengguna Google,5,2026-08-28 11:40:44,sangat ramah cocok untuk belajar,Netral
