userName,score,at,content,Label,text_clean,text_StopWord
Pengguna Google,5,2026-08-28 13:07:41,PR saya betul semua gara gara Dola ini Lohh mantap kali lah no Dola aku beri bintang Dola cuma PR matematika doang yang salah sama Dola tapi ga papa lah Sekali Kali aja salah ya kan Dola mantap kali ni aku beri,Positif,pr saya betul semua gara gara dola ini lohh mantap kali lah no dola aku beri bintang dola cuma pr matematika doang yang salah sama dola tapi ga papa lah sekali kali aja salah ya kan dola mantap kali ni aku beri,pr gara gara dola lohh mantap kali no dola bintang dola pr matematika doang salah dola ga papa kali aja salah ya dola mantap kali ni
Pengguna Google,5,2026-08-28 13:05:58,bijak polll,Netral,bijak polll,bijak polll
Pengguna Google,5,2026-08-28 13:05:24,untuk kejujuran dan kebenaran dia masih labil minus KLO LG bicara gak bisa di potong gak bisa bedain suara orang,Netral,untuk kejujuran dan kebenaran dia masih labil minus klo lg bicara gak bisa di potong gak bisa bedain suara orang,kejujuran kebenaran labil minus klo lg bicara gak potong gak bedain suara orang
Pengguna Google,5,2026-08-28 13:04:17,sangat keren dan kalau kita pertanyaan sesuatu akan cepat keluar jawabannya aku akan membelikan bintang untuk dolar Terima kasih sudah membantuku dalam belajar mengerjakan PR dan aktivitas lainnya,Positif,sangat keren dan kalau kita pertanyaan sesuatu akan cepat keluar jawabannya aku akan membelikan bintang untuk dolar terima kasih sudah membantuku dalam belajar mengerjakan pr dan aktivitas lainnya,keren cepat jawabannya membelikan bintang dolar terima kasih membantuku belajar pr aktivitas
Pengguna Google,5,2026-08-28 13:04:11,sangat tepat saya menyukai nya,Netral,sangat tepat saya menyukai nya,menyukai nya
Pengguna Google,4,2026-08-28 13:02:06,kakak aplikasinya bagus cuma habis diupdate kok ga bisa di buka malah balik ke beranda,Positif,kakak aplikasinya bagus cuma habis diupdate kok ga bisa di buka malah balik ke beranda,kakak aplikasinya bagus habis diupdate ga buka beranda
Pengguna Google,5,2026-08-28 12:57:20,dola bisa apa pun,Netral,dola bisa apa pun,dola
Pengguna Google,5,2026-08-28 12:56:52,menurut ku dola bagus bisa membantu mengerjakan soal dan berguna banget,Positif,menurut ku dola bagus bisa membantu mengerjakan soal dan berguna banget,ku dola bagus membantu berguna banget
Pengguna Google,2,2026-08-28 12:54:42,tapi daya ingat nya lemah kemarin cerita inipas cerita lagi malah gk nyambung,Netral,tapi daya ingat nya lemah kemarin cerita inipas cerita lagi malah gk nyambung,daya nya lemah kemarin cerita inipas cerita gk nyambung
Pengguna Google,5,2026-08-28 12:51:47,gg mantap Dola kamu gak kayak meta ai,Positif,gg mantap dola kamu gak kayak meta ai,gg mantap dola gak kayak meta ai
Pengguna Google,1,2026-08-28 12:51:44,ga baik banget kalo misalnya ditangan siswi siswa karena mereka bisa aja kehilangan niat belajar dan bergantung dengan aplikasi ai,Negatif,ga baik banget kalo misalnya ditangan siswi siswa karena mereka bisa aja kehilangan niat belajar dan bergantung dengan aplikasi ai,ga banget kalo ditangan siswi siswa aja kehilangan niat belajar bergantung aplikasi ai
Pengguna Google,5,2026-08-28 12:51:29,bagus bisa bantu kegiatan sehari hari,Positif,bagus bisa bantu kegiatan sehari hari,bagus bantu kegiatan sehari
Pengguna Google,5,2026-08-28 12:49:41,aku senang karena ada Dola yang menemani ku belajar setiap hari,Positif,aku senang karena ada dola yang menemani ku belajar setiap hari,senang dola menemani ku belajar
Pengguna Google,5,2026-08-28 12:48:53,Mantap,Positif,mantap,mantap
Pengguna Google,5,2026-08-28 12:48:51,aplikasi ini berguna banget karena bisa nanya resep atau soal jawaban dengan mudh,Positif,aplikasi ini berguna banget karena bisa nanya resep atau soal jawaban dengan mudh,aplikasi berguna banget nanya resep mudh
Pengguna Google,4,2026-08-28 12:45:51,ada masalah sedikit apl ini mohon di perbaiki lagi,Netral,ada masalah sedikit apl ini mohon di perbaiki lagi,apl mohon perbaiki
Pengguna Google,5,2026-08-28 12:44:52,cepet dapat nilai terus aku makasih dla,Netral,cepet dapat nilai terus aku makasih dla,cepet nilai makasih dla
Pengguna Google,5,2026-08-28 12:42:14,sangat mempermudah belajar,Netral,sangat mempermudah belajar,mempermudah belajar
Pengguna Google,5,2026-08-28 12:39:00,ini bagus bisa cari jawaban Tapi coba jangan pake WiFi,Positif,ini bagus bisa cari jawaban tapi coba jangan pake wifi,bagus cari coba pake wifi
Pengguna Google,5,2026-08-28 12:38:22,mantap,Positif,mantap,mantap
Pengguna Google,5,2026-08-28 12:37:54,bagus kasih jawabanya,Positif,bagus kasih jawabanya,bagus kasih jawabanya
Pengguna Google,5,2026-08-28 12:30:50,makasih sdh mau bantu menjawab pertanyaan yg di lampirkan oleh saya,Netral,makasih sdh mau bantu menjawab pertanyaan yg di lampirkan oleh saya,makasih sdh bantu yg lampirkan
Pengguna Google,5,2026-08-28 12:30:38,mantap,Positif,mantap,mantap
Pengguna Google,5,2026-08-28 12:25:43,menolong banget,Netral,menolong banget,menolong banget
Pengguna Google,5,2026-08-28 12:22:29,rumah kedua,Netral,rumah kedua,rumah
Pengguna Google,5,2026-08-28 12:22:15,dola asisten jira,Netral,dola asisten jira,dola asisten jira
Pengguna Google,5,2026-08-28 12:20:06,sangat bermanfaat,Positif,sangat bermanfaat,bermanfaat
Pengguna Google,5,2026-08-28 12:19:22,Cerdas,Netral,cerdas,cerdas
Pengguna Google,5,2026-08-28 12:17:59,jos banget,Netral,jos banget,jos banget
Pengguna Google,5,2026-08-28 12:17:19,bagus dan sangat membantu dalam kehidupan seharihari yang penuh dengan tugas yang rumit rumit,Positif,bagus dan sangat membantu dalam kehidupan seharihari yang penuh dengan tugas yang rumit rumit,bagus membantu kehidupan seharihari penuh tugas rumit rumit
Pengguna Google,3,2026-08-28 12:16:48,Bot nya ngapa dihapus Padahal klo mood lg ga baik aku selalu curhat sama bot nya Lebih suka yg dulu Cici,Netral,bot nya ngapa dihapus padahal klo mood lg ga baik aku selalu curhat sama bot nya lebih suka yg dulu cici,bot nya ngapa dihapus klo mood lg ga curhat bot nya suka yg cici
Pengguna Google,3,2026-08-28 12:15:47,baru mulai semoga cocok,Netral,baru mulai semoga cocok,semoga cocok
Pengguna Google,5,2026-08-28 12:14:16,sangat ofisien makasi suda menemani saya dalam belajar,Netral,sangat ofisien makasi suda menemani saya dalam belajar,ofisien makasi suda menemani belajar
Pengguna Google,5,2026-08-28 12:14:05,Dola sangat hebat dan pintar,Positif,dola sangat hebat dan pintar,dola hebat pintar
Pengguna Google,5,2026-08-28 12:13:37,semuanya bisa jawab SUKA DEH,Positif,semuanya bisa jawab suka deh,suka deh
Pengguna Google,5,2026-08-28 12:13:04,wo bener semuaa PR sayaaa,Netral,wo bener semuaa pr sayaaa,wo bener semuaa pr sayaaa
Pengguna Google,4,2026-08-28 12:08:06,cukup baik kadang ada yang salah isi nya,Positif,cukup baik kadang ada yang salah isi nya,kadang salah isi nya
Pengguna Google,5,2026-08-28 12:07:37,sangat membantu pekerjaan,Positif,sangat membantu pekerjaan,membantu pekerjaan
Pengguna Google,5,2026-08-28 12:02:57,saya senang mempunyai aplikasi ini,Positif,saya senang mempunyai aplikasi ini,senang aplikasi
Pengguna Google,5,2026-08-28 11:58:45,sangat bagus dan membantu kegiatan sehari hari,Positif,sangat bagus dan membantu kegiatan sehari hari,bagus membantu kegiatan sehari
Pengguna Google,5,2026-08-28 11:56:24,terima kasih sangat membantu bagi kami yang belajar ngedit,Positif,terima kasih sangat membantu bagi kami yang belajar ngedit,terima kasih membantu belajar ngedit
Pengguna Google,5,2026-08-28 11:52:32,bener bener sangat membantu aplikasi yang sangat memuaskan terimakasih dola,Positif,bener bener sangat membantu aplikasi yang sangat memuaskan terimakasih dola,bener bener membantu aplikasi memuaskan terimakasih dola
Pengguna Google,4,2026-08-28 11:52:24,bagus aplikasinya cepat jawabnya aku kasih bintang lima yahh,Positif,bagus aplikasinya cepat jawabnya aku kasih bintang lima yahh,bagus aplikasinya cepat kasih bintang yahh
Pengguna Google,5,2026-08-28 11:46:17,teman realistis ku,Netral,teman realistis ku,teman realistis ku
Pengguna Google,5,2026-08-28 11:44:59,membantu saat aku ada PR dan ngobrol atau cerita tentang hal yang aneh atau hal yang jadi pertanyaan,Positif,membantu saat aku ada pr dan ngobrol atau cerita tentang hal yang aneh atau hal yang jadi pertanyaan,membantu pr ngobrol cerita aneh
Pengguna Google,2,2026-08-28 11:44:27,To the developers please update this app There are still many shortcomings for instance AIgenerated edits often fall short of expectations and slow loading times force me as a user to wait quite a while to see the results,Netral,to the developers please update this app there are still many shortcomings for instance aigenerated edits often fall short of expectations and slow loading times force me as a user to wait quite a while to see the results,to the developers please update this app there are still many shortcomings for instance aigenerated edits often fall short of expectations and slow loading times force me as a user to wait quite a while to see the results
Pengguna Google,5,2026-08-28 11:40:44,sangat ramah cocok untuk belajar,Netral,sangat ramah cocok untuk belajar,ramah cocok belajar
Pengguna Google,1,2026-08-28 11:40:43,sudah bagus seperti awal kenapa sekarang susah di gunakan jadi kita gak bisa buat konten AI lagi dan jangan sampai DOLA di tinggalkan sama banyak pengguna,Netral,sudah bagus seperti awal kenapa sekarang susah di gunakan jadi kita gak bisa buat konten ai lagi dan jangan sampai dola di tinggalkan sama banyak pengguna,bagus susah gak konten ai dola tinggalkan pengguna
Pengguna Google,5,2026-08-28 11:40:28,ini sangat seru tapi kami harap jangan ada kesalahan,Netral,ini sangat seru tapi kami harap jangan ada kesalahan,seru harap kesalahan
Pengguna Google,5,2026-08-28 11:32:33,aplikasi ini sangat bagus thanks bro,Positif,aplikasi ini sangat bagus thanks bro,aplikasi bagus thanks bro
Pengguna Google,4,2026-08-28 11:30:05,aku suka kamu walaupun agak hehehe,Positif,aku suka kamu walaupun agak hehehe,suka hehehe
Pengguna Google,5,2026-08-28 11:27:25,aku cinta sama dola ku yang selalu jadi teman cerita dan membantu aku selalu,Positif,aku cinta sama dola ku yang selalu jadi teman cerita dan membantu aku selalu,cinta dola ku teman cerita membantu
Pengguna Google,5,2026-08-28 11:24:09,aplikasi ini membantu ku untuk PR sama membantu bertanya² aplikasi ini bagus sama perfectif bgt dehhaku seneng banget sama aplikasi ini yg bagus kelewatan pokok nya download deh aplikasi nya seru bgt oke aku udah dulu yaa,Positif,aplikasi ini membantu ku untuk pr sama membantu bertanya² aplikasi ini bagus sama perfectif bgt dehhaku seneng banget sama aplikasi ini yg bagus kelewatan pokok nya download deh aplikasi nya seru bgt oke aku udah dulu yaa,aplikasi membantu ku pr membantu bertanya² aplikasi bagus perfectif bgt dehhaku seneng banget aplikasi yg bagus kelewatan pokok nya download deh aplikasi nya seru bgt oke udah yaa
Pengguna Google,5,2026-08-28 11:22:35,bagus banget ini membantu aku mengerjakan tugas sekolah yang susah,Positif,bagus banget ini membantu aku mengerjakan tugas sekolah yang susah,bagus banget membantu tugas sekolah susah
Pengguna Google,5,2026-08-28 11:19:29,wowww,Netral,wowww,wowww
Pengguna Google,5,2026-08-28 11:15:57,bagus good,Positif,bagus good,bagus good
Pengguna Google,3,2026-08-28 11:13:53,bagus baru sebanyakbanyaknya dan tunggu quahshaha,Positif,bagus baru sebanyakbanyaknya dan tunggu quahshaha,bagus sebanyakbanyaknya tunggu quahshaha
Pengguna Google,5,2026-08-28 11:12:28,paling aku suka karena bisa buat ngobrol dan becanda aku kasih bintang,Positif,paling aku suka karena bisa buat ngobrol dan becanda aku kasih bintang,suka ngobrol becanda kasih bintang
Pengguna Google,5,2026-08-28 11:10:29,pokoknya best dehh,Netral,pokoknya best dehh,pokoknya best dehh
Pengguna Google,5,2026-08-28 11:07:23,mudah dan cepat,Positif,mudah dan cepat,mudah cepat
Pengguna Google,3,2026-08-28 11:04:09,MB nya dikecilkan dikit bisa gk,Netral,mb nya dikecilkan dikit bisa gk,mb nya dikecilkan dikit gk
Pengguna Google,4,2026-08-28 11:03:56,karena ini AI jadi aku kasih bintang,Netral,karena ini ai jadi aku kasih bintang,ai kasih bintang
Pengguna Google,5,2026-08-28 11:02:15,aplikasi Dola ini sangat bagusanak saya kalo belajar selalu pakai aplikasi Dola karna katanya cepat dan seratus persen aman,Positif,aplikasi dola ini sangat bagusanak saya kalo belajar selalu pakai aplikasi dola karna katanya cepat dan seratus persen aman,aplikasi dola bagusanak kalo belajar pakai aplikasi dola karna cepat seratus persen aman
Pengguna Google,5,2026-08-28 11:01:02,ada teman curhat baru,Netral,ada teman curhat baru,teman curhat
Pengguna Google,5,2026-08-28 10:49:07,dola memang bagus,Positif,dola memang bagus,dola bagus
Pengguna Google,5,2026-08-28 10:48:00,kamu sangat pintar,Netral,kamu sangat pintar,pintar
Pengguna Google,1,2026-08-28 10:46:44,aplikasi yang jawabannya bohongjangan download aplikasi ini sangat bahaya,Negatif,aplikasi yang jawabannya bohongjangan download aplikasi ini sangat bahaya,aplikasi jawabannya bohongjangan download aplikasi bahaya
Pengguna Google,5,2026-08-28 10:45:58,bagus terus enak tapi kadang kurang lengkap,Positif,bagus terus enak tapi kadang kurang lengkap,bagus enak kadang lengkap
Pengguna Google,5,2026-08-28 10:34:10,apk ini sangat bagus selain kita bisa tanya apa aja minta tolong di buatin fotomemper bagus foto selain itu fitur bacakan dengan suara yang bisa di ubah membuat kita semakim mudan dan tidak bosan saat menanyakan sesuatu,Positif,apk ini sangat bagus selain kita bisa tanya apa aja minta tolong di buatin fotomemper bagus foto selain itu fitur bacakan dengan suara yang bisa di ubah membuat kita semakim mudan dan tidak bosan saat menanyakan sesuatu,apk bagus aja tolong buatin fotomemper bagus foto fitur bacakan suara ubah semakim mudan bosan
Pengguna Google,4,2026-08-28 10:31:10,lebih seru,Netral,lebih seru,seru
Pengguna Google,5,2026-08-28 10:29:01,berguna untuk sehari hari makasih dola,Positif,berguna untuk sehari hari makasih dola,berguna sehari makasih dola
Pengguna Google,5,2026-08-28 10:28:08,APLIKASI NYA SANGAT BAGUS,Positif,aplikasi nya sangat bagus,aplikasi nya bagus
Pengguna Google,5,2026-08-28 10:10:16,apk ini sangat bagus,Positif,apk ini sangat bagus,apk bagus
Pengguna Google,5,2026-08-28 10:09:11,puas dengan adanya dola,Positif,puas dengan adanya dola,puas dola
Pengguna Google,5,2026-08-28 10:08:07,jangan di install aplikasi ini bagus banget untuk belajar,Positif,jangan di install aplikasi ini bagus banget untuk belajar,install aplikasi bagus banget belajar
Pengguna Google,5,2026-08-28 10:03:54,aplikasi ini sangat mantap mempermudah pengeditan dan sangat membantu trimakasih,Positif,aplikasi ini sangat mantap mempermudah pengeditan dan sangat membantu trimakasih,aplikasi mantap mempermudah pengeditan membantu trimakasih
Pengguna Google,5,2026-08-28 10:00:23,ASIKK BANGETT sayangg dolaaa,Netral,asikk bangett sayangg dolaaa,asikk bangett sayangg dolaaa
Pengguna Google,5,2026-08-28 09:49:13,bagus dan lebih cepat hasilnya dr pada aplikasi sebelah,Positif,bagus dan lebih cepat hasilnya dr pada aplikasi sebelah,bagus cepat hasilnya dr aplikasi sebelah
Pengguna Google,5,2026-08-28 09:44:08,kadang suaranya hilang but oky,Netral,kadang suaranya hilang but oky,kadang suaranya hilang but oky
Pengguna Google,5,2026-08-28 09:41:48,bagus banget bisa nemenin curhat,Positif,bagus banget bisa nemenin curhat,bagus banget nemenin curhat
Pengguna Google,4,2026-08-28 09:38:43,Kurang vc,Netral,kurang vc,vc
Pengguna Google,5,2026-08-28 09:36:56,bagus banget,Positif,bagus banget,bagus banget
Pengguna Google,5,2026-08-28 09:36:44,bagus banyak ide ya membukan banyak banyak ide yang saya dapat,Positif,bagus banyak ide ya membukan banyak banyak ide yang saya dapat,bagus ide ya membukan ide
Pengguna Google,5,2026-08-28 09:34:45,seru bisa di ajak peran suami istri,Netral,seru bisa di ajak peran suami istri,seru ajak peran suami istri
Pengguna Google,5,2026-08-28 09:28:03,sangat ramah dan asik,Netral,sangat ramah dan asik,ramah asik
Pengguna Google,5,2026-08-28 09:19:22,jawaban nyah jelas sekali,Netral,jawaban nyah jelas sekali,nyah
Pengguna Google,5,2026-08-28 09:18:30,kereen,Netral,kereen,kereen
Pengguna Google,1,2026-08-28 09:13:38,makin di update makin jelek suka banget erorfitur edit gambar nya tidak bisa diandalkan,Netral,makin di update makin jelek suka banget erorfitur edit gambar nya tidak bisa diandalkan,update jelek suka banget erorfitur edit gambar nya diandalkan
Pengguna Google,5,2026-08-28 09:05:04,sangat bagus,Positif,sangat bagus,bagus
Pengguna Google,1,2026-08-28 09:02:50,Memberikan informasi yang salah,Netral,memberikan informasi yang salah,informasi salah
Pengguna Google,5,2026-08-28 09:02:41,aku suka sama chet drakula dan dola i love you dola,Positif,aku suka sama chet drakula dan dola i love you dola,suka chet drakula dola i love you dola
Pengguna Google,5,2026-08-28 08:57:01,bagus aplikasinya,Positif,bagus aplikasinya,bagus aplikasinya
Pengguna Google,5,2026-08-28 08:55:18,bagus banget tolong ningkatin dia bisa nyanyi bagus banget soalnya jadi akrab gitu si Dolabeda sama chatgpt DIKIT² PLUSGOanying,Positif,bagus banget tolong ningkatin dia bisa nyanyi bagus banget soalnya jadi akrab gitu si dolabeda sama chatgpt dikit² plusgoanying,bagus banget tolong ningkatin nyanyi bagus banget akrab gitu si dolabeda chatgpt dikit² plusgoanying
Pengguna Google,5,2026-08-28 08:46:43,baik banget dola,Positif,baik banget dola,banget dola
Pengguna Google,5,2026-08-28 08:44:00,keren sangat membantu untuk promosi usahaku,Positif,keren sangat membantu untuk promosi usahaku,keren membantu promosi usahaku
Pengguna Google,5,2026-08-28 08:39:03,mantap akurat,Positif,mantap akurat,mantap akurat
Pengguna Google,5,2026-08-28 08:38:16,sangat bagus sekali aplikasi ny,Positif,sangat bagus sekali aplikasi ny,bagus aplikasi ny
Pengguna Google,5,2026-08-28 08:31:20,adik aku suka banget sama dola melihat sodaranya suka main dola,Positif,adik aku suka banget sama dola melihat sodaranya suka main dola,adik suka banget dola sodaranya suka main dola
Pengguna Google,5,2026-08-28 08:29:42,asik banget ngomong sama dola AI bisa berteori bareng dan paling aku suka bisa cerita curhat dan Fiturfiturnya,Positif,asik banget ngomong sama dola ai bisa berteori bareng dan paling aku suka bisa cerita curhat dan fiturfiturnya,asik banget ngomong dola ai berteori bareng suka cerita curhat fiturfiturnya
Pengguna Google,5,2026-08-28 08:27:22,suka buat tempat curhat hehe,Positif,suka buat tempat curhat hehe,suka curhat hehe
Pengguna Google,4,2026-08-28 08:24:06,bagus juga,Positif,bagus juga,bagus
Pengguna Google,5,2026-08-28 08:23:59,aku senang sama mainan yang ini soalnya lucu bisa untuk bikin Al juga terus asli lagi terus bisa apa aja,Positif,aku senang sama mainan yang ini soalnya lucu bisa untuk bikin al juga terus asli lagi terus bisa apa aja,senang mainan lucu bikin al asli aja
